"order_id","product_id","customer_id","price","shipping_date","order_date","quantity","discount_pct","sales_channel","payment_method","shipping_region","order_status","promo_code","customer_segment"
"504378331","479201","7311494","35.82","2025-11-14","2025-11-10",1,"0.10","Online","Buy Now Pay Later","South","Delivered",NULL,"Returning"
"734005271","864544","4679591",NULL,"2024-05-11","2024-05-11",1,"0.00","Online","Gift Card","West","Delivered","SAVE15","Returning"
"156999852","543692","7398231","275.44","2025-11-07","2025-11-01",1,"0.00","Mobile App","Buy Now Pay Later","West","Delivered",NULL,"New"
"215847550","249811","3094235","62.10","2024-10-29","2024-10-26",1,"0.00","In Store","Buy Now Pay Later","Midwest","Delivered","SAVE15","Returning"
"438718269","131244","2932227","57.37","2025-09-05","2025-09-03",1,"0.00","Online","Apple Pay","West","Delivered","WELCOME10","Returning"
"582291740","391476","8441741","134.00","2024-05-16","2024-05-14",1,"0.00","Online","Gift Card","Northeast","Delivered","FREESHIP","Returning"
"431784498","642717","8531761","28.81","2025-12-25","2025-12-23",1,"0.00","Online","Debit Card","West","Shipped","FREESHIP","Returning"
"440908961","755674","1971823","183.32","2025-07-25","2025-07-24",1,"0.05","Mobile App","Debit Card","South","Processing","WELCOME10","New"
"921879587","131244","6144280","68.15","2025-03-06","2025-02-27",1,"0.00","Mobile App","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"263162642","724834","3395441","173.67","2024-07-13","2024-07-11",1,"0.00","Online","Apple Pay","Northeast","Delivered",NULL,"New"
"243974416","543692","3276065","220.21","2025-09-16","2025-09-11",1,"0.15","In Store","Gift Card","South","Returned","FREESHIP","Returning"
"412651461","988662","4938791","190.24","2025-02-15","2025-02-11",1,"0.00","Mobile App","Apple Pay","West","Processing","WELCOME10","Returning"
"245284437","391476","4147112","124.58","2025-02-27","2025-02-27",1,"0.05","Online","Buy Now Pay Later","Midwest","Delivered","BFCM25","Returning"
"780830076","944151","3499627","66.38","2024-04-03","2024-03-28",1,"0.10","Mobile App","Apple Pay","South","Processing","FREESHIP","Returning"
"506603082","131244","4607488","70.84","2025-01-26","2025-01-24",1,"0.00","Mobile App","Buy Now Pay Later","South","Delivered","FREESHIP","New"
"274079423","770487","2803501","19.14",NULL,"2024-05-28",1,"0.00","In Store","Gift Card","Midwest","Cancelled",NULL,"New"
"980598636","131244","9705660","54.10","2024-08-02","2024-07-31",1,"0.00","Online","Debit Card","West","Delivered","WELCOME10","Returning"
"816182084","704201","1102438","65.45","2025-09-10","2025-09-09",1,"0.00","Online","Debit Card","Northeast","Delivered","FREESHIP","New"
"444542674","704201","7361002","53.17","2024-07-24","2024-07-16",1,"0.20","Mobile App","Credit Card","South","Delivered",NULL,"Returning"
"680440242","988662","3791137","297.42","2024-02-28","2024-02-21",2,"0.20","In Store","Gift Card","Northeast","Delivered","WELCOME10","New"
"594967982","755674","3657144","198.65","2025-08-30","2025-08-27",1,"0.05","Online","Gift Card","Northeast","Delivered","SAVE15","Returning"
"465839040","755674","3846949","199.35","2025-12-17","2025-12-11",1,"0.00","In Store","Buy Now Pay Later","Northeast","Delivered","BFCM25","New"
"204855083","895667","3567173","355.65","2025-04-06","2025-03-31",3,"0.10","In Store","Apple Pay","South","Delivered",NULL,"Returning"
"451551922","770487","1419843","16.95","2025-10-23","2025-10-22",1,"0.05","Mobile App","Apple Pay","South","Delivered","WELCOME10","Returning"
"912906014","988662","4533779","318.69","2025-11-15","2025-11-07",2,"0.10","Online","Credit Card","West","Delivered","BFCM25","Returning"
"320827549","131244","1633297","69.21","2024-11-24","2024-11-20",1,"0.00","Online","Buy Now Pay Later","South","Returned",NULL,"Returning"
"195871622","755674","7311494","213.85","2024-01-15","2024-01-09",1,"0.00","Online","Credit Card","West","Processing",NULL,"Returning"
"407965966","770487","2932227","19.34","2024-03-26","2024-03-25",1,"0.05","Online","Debit Card","Northeast","Delivered",NULL,"Returning"
"395512122","704201","4184887","72.70","2024-09-21","2024-09-20",1,"0.00","Online","Buy Now Pay Later","Northeast","Processing","FREESHIP","New"
"809386103","988662","5821419","189.83","2026-01-16","2026-01-13",1,"0.00","Marketplace","Credit Card","Northeast","Returned",NULL,"New"
"350891920","724834","8312936","175.19","2025-12-07","2025-11-30",1,"0.00","Online","Gift Card","South","Delivered","WELCOME10","New"
"769207967","391476","6891254","114.38",NULL,"2025-04-10",1,"0.20","In Store","Debit Card","West","Cancelled","FREESHIP","Returning"
"138482956","955662","6944126","252.30","2026-03-02","2026-02-25",1,"0.00","Mobile App","Gift Card","West","Delivered",NULL,"New"
"558545314","216970","6941939","222.76","2024-11-25","2024-11-20",2,"0.00","In Store","Gift Card","West","Returned",NULL,"Returning"
"739082402","944151","2022698","241.41","2026-02-13","2026-02-08",4,"0.05","Online","Credit Card","Northeast","Returned",NULL,"New"
"593533996","895667","8377556","128.73","2026-02-26","2026-02-23",1,"0.00","Mobile App","Gift Card","Midwest","Shipped","BFCM25","New"
"420909585","634277","3718884","24.17","2025-02-08","2025-02-03",1,"0.05","Online","Gift Card","Northeast","Delivered","BFCM25","Returning"
"250262600","642717","1538552","32.72","2024-07-19","2024-07-16",1,"0.00","Marketplace","Apple Pay","Northeast","Shipped",NULL,"New"
"636531772","634277","7074006","17.72","2025-04-10","2025-04-05",1,"0.00","In Store","Credit Card","West","Delivered",NULL,"Returning"
"226902446","391476","6207974","148.05","2025-11-07","2025-10-31",1,"0.00","Online","Apple Pay","South","Delivered","FREESHIP","New"
"756298806","131244","3670896","61.40","2025-08-29","2025-08-28",1,"0.00","Mobile App","Apple Pay","West","Shipped","BFCM25","Returning"
"247456327","439902","3005795","33.32","2024-08-08","2024-08-06",1,"0.00","Online","Debit Card","Midwest","Delivered",NULL,"Returning"
"280443225","770487","4350371","18.95","2025-01-20","2025-01-13",1,"0.00","Online","Debit Card","Midwest","Delivered","SAVE15","Returning"
"292643087","944151","8930103","67.19","2025-12-28","2025-12-24",1,"0.00","Online","Gift Card","Midwest","Delivered","FREESHIP","Returning"
"321362854","988662","3253031","366.90","2025-10-24","2025-10-17",2,"0.00","Marketplace","Apple Pay","Midwest","Delivered","WELCOME10","Returning"
"369919135","131244","1205779","68.44","2025-09-24","2025-09-23",1,"0.00","Online","Debit Card","Northeast","Delivered","FREESHIP","Returning"
"354603902","131244","7550726","60.98","2025-03-01","2025-02-26",1,"0.00","In Store","Credit Card","South","Delivered",NULL,"Returning"
"136099794","479201","7477326","102.94","2025-06-28","2025-06-27",3,"0.00","Mobile App","Apple Pay","Midwest","Delivered","WELCOME10","New"
"844274708","770487","6919270","18.46","2025-02-25","2025-02-20",1,"0.05","Mobile App","Credit Card","Northeast","Delivered","WELCOME10","Returning"
"597959196","988662","3795835","378.15","2024-05-23","2024-05-21",2,"0.00","Online","Gift Card","Midwest","Delivered","WELCOME10","Returning"
"717647827","249811","8487220","48.66","2024-08-05","2024-07-31",1,"0.20","Online","Buy Now Pay Later","Northeast","Delivered",NULL,"New"
"155364901","770487","1036161","17.92","2025-01-27","2025-01-27",1,"0.00","Mobile App","Apple Pay","West","Processing","SAVE15","New"
"702109541","988662","7274032","181.78","2024-07-31","2024-07-28",1,"0.00","Mobile App","Buy Now Pay Later","South","Shipped","BFCM25","Returning"
"908713884","479201","6910597","35.17","2026-02-23","2026-02-18",1,"0.00","In Store","Gift Card","Midwest","Delivered",NULL,"Returning"
"828327980","391476","9705660","286.26","2025-07-04","2025-06-29",2,"0.00","Marketplace","Credit Card","West","Delivered","BFCM25","New"
"930009221","131244","6692553","114.09","2024-08-30","2024-08-25",2,"0.00","In Store","Apple Pay","West","Delivered",NULL,"New"
"992319198","864544","7720644",NULL,"2024-07-14","2024-07-10",1,"0.00","In Store","Credit Card","South","Returned",NULL,"New"
"591638597","955662","5672073","457.64","2024-03-25","2024-03-23",2,"0.00","In Store","Credit Card","Northeast","Delivered","FREESHIP","Returning"
"396291256","988662","5449368","196.10","2025-12-16","2025-12-14",1,"0.00","Marketplace","Buy Now Pay Later","West","Returned","WELCOME10","New"
"414788293","249811","9214801","55.79","2025-12-01","2025-11-29",1,"0.00","Online","Buy Now Pay Later","West","Delivered","WELCOME10","New"
"233333957","704201","3895058","68.78","2025-11-14","2025-11-12",1,"0.00","Online","Debit Card","Northeast","Shipped","WELCOME10","Returning"
"845439994","704201","3153097","57.97","2024-05-02","2024-05-02",1,"0.10","Marketplace","Credit Card","Midwest","Shipped","FREESHIP","New"
"443254980","955662","5195951","216.41","2025-12-12","2025-12-10",1,"0.00","In Store","Buy Now Pay Later","South","Delivered",NULL,"New"
"608857707","864544","8273315",NULL,"2026-02-13","2026-02-11",1,"0.00","Online","Gift Card","Midwest","Delivered",NULL,"Returning"
"841760327","988662","9347057","186.72","2024-05-01","2024-04-24",1,"0.00","Online","Credit Card","West","Delivered","WELCOME10","Returning"
"951536517","724834","7858012","163.55","2025-06-16","2025-06-09",1,"0.00","In Store","Credit Card","South","Shipped",NULL,"New"
"859947314","634277","8395785","24.06","2025-01-12","2025-01-10",1,"0.00","Marketplace","Debit Card","South","Delivered",NULL,"Returning"
"452311239","770487","8910069","18.52","2024-05-05","2024-04-28",1,"0.00","Marketplace","Gift Card","Northeast","Delivered","BFCM25","Returning"
"228009184","642717","3253031","51.40","2025-02-09","2025-02-08",2,"0.15","Online","Debit Card","South","Delivered","SAVE15","Returning"
"399056778","249811","2385991","53.18","2026-01-04","2025-12-31",1,"0.00","Online","Gift Card","Northeast","Delivered",NULL,"New"
"610914579","704201","6869018","182.75","2025-09-17","2025-09-09",3,"0.00","Online","Credit Card","West","Delivered","SAVE15","New"
"828112320","131244","8606962","150.43","2024-07-07","2024-07-02",3,"0.15","Marketplace","Credit Card","Northeast","Delivered","SAVE15","Returning"
"380960951","131244","8441741","67.34","2024-12-17","2024-12-17",1,"0.00","Mobile App","Gift Card","South","Delivered","SAVE15","Returning"
"511919441","131244","7913081","48.05","2024-11-25","2024-11-18",1,"0.10","In Store","Buy Now Pay Later","South","Delivered",NULL,"Returning"
"808753985","131244","7689582","67.67","2025-12-09","2025-12-02",1,"0.00","Online","Apple Pay","Northeast","Delivered","WELCOME10","New"
"520246255","642717","6483562","23.47","2025-05-26","2025-05-21",1,"0.20","Mobile App","Credit Card","West","Shipped","WELCOME10","Returning"
"559720620","704201","7982241","70.91","2024-12-31","2024-12-31",1,"0.00","Online","Buy Now Pay Later","South","Delivered",NULL,"New"
"152307230","439902","8273315","27.68",NULL,"2024-10-25",1,"0.00","Mobile App","Debit Card","South","Delivered","SAVE15","Returning"
"721379342","131244","6097514","61.19","2025-11-07","2025-11-02",1,"0.05","Online","Apple Pay","Midwest","Delivered",NULL,"Returning"
"409394722","216970","5960015","104.22","2024-02-22","2024-02-18",1,"0.00","Marketplace","Debit Card","West","Delivered",NULL,"Returning"
"531246845","479201","8719145","70.64","2024-08-14","2024-08-13",2,"0.00","Marketplace","Debit Card","West","Shipped",NULL,"New"
"660447662","634277","5227787","24.63","2025-08-24","2025-08-17",1,"0.00","Online","Credit Card","Midwest","Processing",NULL,"Returning"
"453568052","391476","6664316","109.37","2025-08-24","2025-08-21",1,"0.25","Online","Credit Card","South","Delivered","FREESHIP","Returning"
"329897397","770487","4656838","17.00","2025-03-26","2025-03-26",1,"0.10","Online","Credit Card","West","Delivered",NULL,"New"
"227251665","895667","3036059","544.32","2026-01-04","2025-12-31",4,"0.00","Online","Debit Card","West","Processing",NULL,"Returning"
"321841455","955662","1128967","179.41","2024-08-11","2024-08-08",1,"0.20","Marketplace","Debit Card","South","Delivered","WELCOME10","Returning"
"411592314","479201","6492066","32.70","2024-09-01","2024-08-29",1,"0.00","Online","Gift Card","Northeast","Delivered","SAVE15","Returning"
"111081272","988662","1822825","194.70","2024-05-22","2024-05-16",1,"0.00","Mobile App","Buy Now Pay Later","Midwest","Delivered",NULL,"Returning"
"663054538","770487","9479356","38.63","2024-09-11","2024-09-03",2,"0.00","Mobile App","Gift Card","West","Delivered","SAVE15","Returning"
"500561082","249811","5896624","55.52","2025-04-18","2025-04-15",1,"0.00","In Store","Credit Card","Northeast","Delivered","WELCOME10","New"
"200395400","704201","9361353","118.41","2025-01-30","2025-01-23",2,"0.00","Online","Debit Card","South","Delivered","SAVE15","Returning"
"145689604","249811","8963715","50.11","2024-08-11","2024-08-04",1,"0.15","Marketplace","Buy Now Pay Later","Midwest","Processing",NULL,"Returning"
"683074772","340062","3050700","491.59","2025-11-09","2025-11-04",2,"0.00","Marketplace","Debit Card","West","Delivered",NULL,"New"
"182611003","944151","7358385","58.27","2024-06-21","2024-06-15",1,"0.20","Online","Gift Card","South","Returned","FREESHIP","New"
"344961731","944151","8558197","69.29","2025-07-22","2025-07-20",1,"0.00","Marketplace","Credit Card","South","Delivered",NULL,"Returning"
"480428530","864491","3167376","212.66","2025-11-17","2025-11-17",1,"0.00","Mobile App","Gift Card","West","Shipped",NULL,"Returning"
"919990226","864491","8106422","210.24","2025-07-30","2025-07-23",1,"0.00","Mobile App","Debit Card","West","Delivered","FREESHIP","New"
"138506797","770487","4860745","13.69","2024-09-30","2024-09-23",1,"0.00","Online","Gift Card","West","Delivered","WELCOME10","New"
"475384764","479201","8106470","39.99",NULL,"2024-07-27",1,"0.00","Mobile App","Apple Pay","South","Cancelled","BFCM25","Returning"
"726579237","340062","8078673","859.99","2025-06-28","2025-06-22",3,"0.00","In Store","Gift Card","Northeast","Delivered","SAVE15","Returning"
"452893605","895667","5663623","150.68","2024-10-19","2024-10-18",1,"0.00","Mobile App","Credit Card","Northeast","Delivered",NULL,"New"
"453719460","988662","8187926","167.75","2025-11-07","2025-11-02",1,"0.15","In Store","Apple Pay","Northeast","Returned","FREESHIP","New"
"936973744","944151","2563790","63.24","2024-10-20","2024-10-18",1,"0.00","In Store","Gift Card","Midwest","Delivered",NULL,"Returning"
"566117682","249811","3456926","61.85","2025-03-20","2025-03-12",1,"0.00","In Store","Debit Card","Northeast","Delivered","FREESHIP","Returning"
"433924832","864544","5720376",NULL,"2024-03-03","2024-02-24",1,"0.05","Online","Gift Card","West","Returned","FREESHIP","Returning"
"199375888","895667","9132114","137.76",NULL,"2024-09-18",1,"0.00","In Store","Debit Card","West","Delivered",NULL,"Returning"
"140133915","642717","8118722","36.41","2025-11-12","2025-11-04",1,"0.05","Online","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"586650508","988662","2567880","190.96","2026-02-20","2026-02-20",1,"0.00","Online","Debit Card","West","Delivered",NULL,"Returning"
"947901530","724834","3920762","182.04","2024-10-13","2024-10-11",1,"0.00","Mobile App","Buy Now Pay Later","South","Delivered",NULL,"Returning"
"718908388","955662","6767292","245.41","2025-07-26","2025-07-20",1,"0.00","Marketplace","Apple Pay","Northeast","Returned",NULL,"Returning"
"581385722","439902","5194357","27.05","2025-03-26","2025-03-22",1,"0.00","Online","Gift Card","Midwest","Delivered","BFCM25","New"
"926883089","249811","2993318","189.22","2025-07-26","2025-07-24",4,"0.15","Online","Apple Pay","West","Delivered","SAVE15","Returning"
"858496505","479201","7455324","41.12","2025-03-25","2025-03-24",1,"0.00","Mobile App","Apple Pay","South","Processing","SAVE15","Returning"
"459282088","479201","3164813","38.57","2024-05-24","2024-05-21",1,"0.00","Online","Credit Card","South","Returned","BFCM25","Returning"
"996374030","955662","8841768","213.56","2025-05-08","2025-04-30",1,"0.00","In Store","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"487237904","770487","4963933","31.16","2025-11-19","2025-11-11",2,"0.00","Online","Gift Card","West","Delivered",NULL,"Returning"
"426764359","249811","8101036","79.12","2026-02-04","2026-01-30",2,"0.20","Online","Apple Pay","West","Delivered",NULL,"Returning"
"971696978","249811","4959345","41.65","2025-10-29","2025-10-26",1,"0.20","Online","Apple Pay","West","Delivered",NULL,"New"
"649403202","131244","4833486","55.45","2024-11-17","2024-11-15",1,"0.00","Mobile App","Apple Pay","West","Shipped",NULL,"New"
"816102443","770487","7223751","12.54","2026-01-04","2026-01-02",1,"0.10","Mobile App","Debit Card","Northeast","Delivered","SAVE15","New"
"452022995","131244","1358318","107.88","2025-08-24","2025-08-19",2,"0.10","Mobile App","Gift Card","Midwest","Shipped",NULL,"Returning"
"532453497","131244","3640899","72.40","2025-08-01","2025-07-26",1,"0.05","Mobile App","Buy Now Pay Later","South","Processing",NULL,"Returning"
"496567279","895667","8999183","275.66","2025-09-09","2025-09-08",2,"0.00","Marketplace","Apple Pay","Northeast","Delivered","FREESHIP","Returning"
"226424741","249811","2349590","50.84","2024-11-12","2024-11-08",1,"0.10","Online","Debit Card","Midwest","Shipped",NULL,"New"
"152238662","770487","5635017","32.84","2024-10-24","2024-10-17",2,"0.00","Online","Credit Card","South","Processing","WELCOME10","Returning"
"548367904","704201","9418719","142.48","2025-08-16","2025-08-09",2,"0.00","In Store","Gift Card","West","Delivered","FREESHIP","New"
"149198538","770487","3144023","17.24","2025-03-30","2025-03-29",1,"0.15","Online","Apple Pay","Midwest","Returned",NULL,"Returning"
"702416787","131244","2287332","56.23","2024-05-07","2024-05-06",1,"0.00","Mobile App","Apple Pay","West","Delivered","WELCOME10","Returning"
"712295241","755674","3475548","174.00",NULL,"2024-07-12",1,"0.10","Online","Debit Card","Midwest","Cancelled","WELCOME10","Returning"
"732319072","895667","4679591","141.69","2025-05-24","2025-05-18",1,"0.00","In Store","Apple Pay","South","Returned",NULL,"Returning"
"259565048","895667","6307805","336.83","2025-12-04","2025-12-01",3,"0.20","In Store","Credit Card","West","Delivered",NULL,"Returning"
"944151226","479201","1463060","30.97","2025-02-12","2025-02-06",1,"0.25","Marketplace","Apple Pay","Midwest","Shipped",NULL,"New"
"422807973","249811","5076817","58.49","2025-02-10","2025-02-08",1,"0.00","Online","Gift Card","Northeast","Delivered","BFCM25","Returning"
"811114540","216970","3005795","99.98","2024-12-20","2024-12-15",1,"0.00","Online","Buy Now Pay Later","West","Delivered","WELCOME10","Returning"
"401459841","249811","2817745","46.39","2025-12-24","2025-12-21",1,"0.15","In Store","Buy Now Pay Later","South","Delivered",NULL,"New"
"219127926","249811","3247055","50.08","2024-10-18","2024-10-11",1,"0.10","Online","Buy Now Pay Later","South","Processing","FREESHIP","Returning"
"882649192","770487","7075878","12.47","2024-10-07","2024-10-07",1,"0.15","Online","Apple Pay","Midwest","Shipped",NULL,"Returning"
"830874965","216970","2564141","110.44","2025-04-09","2025-04-09",1,"0.00","In Store","Gift Card","Northeast","Shipped",NULL,"Returning"
"230693381","944151","2696860","59.59","2025-06-19","2025-06-14",1,"0.00","Marketplace","Buy Now Pay Later","Northeast","Shipped","BFCM25","Returning"
"150427906","755674","6218367","539.75","2025-03-11","2025-03-06",3,"0.00","Online","Credit Card","West","Delivered","WELCOME10","Returning"
"891824663","391476","8795419","119.04","2025-12-10","2025-12-07",1,"0.10","Online","Credit Card","South","Delivered","SAVE15","Returning"
"129928143","895667","3217273","294.73","2025-03-23","2025-03-18",2,"0.00","Online","Gift Card","West","Delivered","BFCM25","New"
"920444599","479201","2651177","95.29","2025-10-03","2025-10-02",3,"0.00","Online","Credit Card","West","Delivered",NULL,"New"
"436381228","634277","7216632","25.75","2025-12-13","2025-12-11",1,"0.00","Mobile App","Credit Card","Northeast","Delivered",NULL,"Returning"
"202896950","770487","8719145","13.34","2026-02-09","2026-02-09",1,"0.00","In Store","Gift Card","West","Delivered","SAVE15","Returning"
"464660414","642717","2038068","33.21","2025-11-30","2025-11-22",1,"0.00","In Store","Credit Card","South","Shipped","WELCOME10","Returning"
"739064402","770487","2662338","27.02","2024-03-13","2024-03-10",1,"0.00","Marketplace","Apple Pay","South","Returned",NULL,"New"
"481598412","131244","4165061","62.65","2025-05-14","2025-05-07",1,"0.00","Online","Credit Card","Northeast","Delivered","WELCOME10","New"
"237096167","479201","5936453","106.24","2025-08-26","2025-08-21",3,"0.00","Online","Debit Card","Northeast","Delivered","FREESHIP","Returning"
"604147303","216970","5031966","113.49","2025-09-14","2025-09-09",1,"0.00","In Store","Buy Now Pay Later","Midwest","Delivered","FREESHIP","Returning"
"650037226","988662","9790632","172.08","2024-12-17","2024-12-10",1,"0.05","Online","Gift Card","South","Returned",NULL,"Returning"
"393152423","988662","6591986","173.31","2024-01-29","2024-01-26",1,"0.00","Marketplace","Credit Card","South","Delivered",NULL,"Returning"
"949385932","770487","3193891","16.78","2025-10-11","2025-10-09",1,"0.05","Mobile App","Credit Card","West","Delivered","WELCOME10","Returning"
"753679794","479201","3204724","107.93","2024-01-07","2024-01-05",3,"0.00","In Store","Buy Now Pay Later","West","Delivered",NULL,"New"
"367506478","944151","5682940","65.38","2025-10-01","2025-09-24",1,"0.00","Mobile App","Buy Now Pay Later","West","Delivered","SAVE15","New"
"849519028","249811","2053729","151.20","2026-01-16","2026-01-09",3,"0.05","Online","Credit Card","South","Delivered",NULL,"New"
"147926645","479201","6068760","37.86","2024-02-04","2024-01-28",1,"0.00","Online","Debit Card","West","Delivered",NULL,"New"
"173269109","770487","2191066","31.24","2025-07-22","2025-07-15",2,"0.10","Mobile App","Debit Card","Northeast","Returned","FREESHIP","Returning"
"119398359","439902","9935249","47.61","2024-04-13","2024-04-12",2,"0.00","Marketplace","Credit Card","West","Returned","WELCOME10","New"
"332107009","988662","2651601","378.80","2025-12-22","2025-12-14",2,"0.00","Online","Credit Card","Northeast","Processing",NULL,"New"
"841254136","249811","9196976","98.57","2025-03-30","2025-03-30",2,"0.00","Marketplace","Debit Card","West","Delivered","BFCM25","New"
"502271684","391476","3530518","123.73","2024-07-29","2024-07-23",1,"0.00","Online","Debit Card","South","Delivered","SAVE15","Returning"
"703501011","895667","9902071","142.45","2024-07-21","2024-07-13",1,"0.00","Online","Debit Card","Midwest","Delivered","BFCM25","Returning"
"336326489","642717","7089806","32.97",NULL,"2025-11-04",1,"0.00","In Store","Gift Card","West","Cancelled",NULL,"New"
"924145310","249811","7631419","53.82","2025-06-03","2025-05-26",1,"0.00","Marketplace","Apple Pay","South","Delivered","FREESHIP","New"
"370518677","988662","1908841","364.32","2025-09-12","2025-09-06",2,"0.05","Online","Buy Now Pay Later","West","Delivered","FREESHIP","Returning"
"510568162","340062","2666893","261.97","2025-10-25","2025-10-17",1,"0.10","Online","Debit Card","Northeast","Delivered","WELCOME10","Returning"
"761799351","131244","7174337","67.56","2024-05-13","2024-05-07",1,"0.00","Online","Credit Card","South","Delivered","FREESHIP","Returning"
"893769688","249811","5692934","57.13",NULL,"2024-12-02",1,"0.00","Mobile App","Apple Pay","Northeast","Cancelled",NULL,"Returning"
"960552321","249811","4985095","107.02","2025-12-19","2025-12-13",2,"0.00","Online","Buy Now Pay Later","Northeast","Delivered","WELCOME10","Returning"
"169381847","895667","3247055","144.48","2025-05-18","2025-05-18",1,"0.00","Online","Debit Card","South","Delivered","FREESHIP","Returning"
"782474359","249811","6049101","48.64","2024-10-10","2024-10-05",1,"0.10","Online","Gift Card","South","Shipped",NULL,"Returning"
"310148188","634277","3710895","39.80","2024-07-21","2024-07-13",2,"0.10","Online","Gift Card","Northeast","Delivered",NULL,"New"
"523751880","216970","5045421","98.23","2025-01-21","2025-01-17",1,"0.10","Online","Gift Card","South","Delivered","WELCOME10","New"
"233656706","704201","7906258","140.56","2025-08-08","2025-08-02",2,"0.00","Online","Buy Now Pay Later","Northeast","Processing",NULL,"Returning"
"647187810","704201","7274032","77.71","2025-05-20","2025-05-15",1,"0.00","Online","Gift Card","Midwest","Delivered","BFCM25","Returning"
"831289574","895667","6752576","135.43","2024-09-19","2024-09-17",1,"0.00","Mobile App","Buy Now Pay Later","West","Returned",NULL,"New"
"526991604","895667","6865064","149.97","2025-08-26","2025-08-23",1,"0.00","In Store","Gift Card","West","Returned",NULL,"New"
"842854111","543692","9179730","273.38","2025-06-02","2025-05-27",1,"0.00","Online","Buy Now Pay Later","South","Shipped","SAVE15","New"
"344360546","479201","6323376","44.78","2026-01-17","2026-01-10",1,"0.00","Mobile App","Apple Pay","Northeast","Delivered",NULL,"Returning"
"893714928","724834","6252285","199.18","2024-03-31","2024-03-24",1,"0.00","In Store","Credit Card","Northeast","Processing",NULL,"Returning"
"134086739","755674","6307805","213.73","2025-06-01","2025-05-24",1,"0.00","Online","Gift Card","Northeast","Delivered","SAVE15","Returning"
"213247207","131244","6680114","63.46","2026-01-07","2026-01-02",1,"0.00","In Store","Debit Card","Midwest","Delivered",NULL,"Returning"
"815039775","340062","3204724","297.37","2025-11-19","2025-11-17",1,"0.00","Online","Gift Card","South","Delivered","SAVE15","Returning"
"954205066","249811","4255051","51.04","2024-12-07","2024-12-06",1,"0.00","Online","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"802140873","895667","8746753","265.64","2025-08-01","2025-07-29",2,"0.00","In Store","Credit Card","Midwest","Returned","SAVE15","New"
"830123959","724834","8710313","336.93","2024-06-01","2024-05-30",2,"0.10","Mobile App","Buy Now Pay Later","West","Delivered","WELCOME10","Returning"
"358616542","131244","5480460","64.75","2025-05-17","2025-05-15",1,"0.00","Online","Buy Now Pay Later","South","Delivered","SAVE15","Returning"
"935082100","944151","9106886","58.41","2025-11-03","2025-10-27",1,"0.00","Mobile App","Credit Card","Midwest","Delivered","SAVE15","Returning"
"625294300","988662","2244712","378.18","2025-11-15","2025-11-15",2,"0.00","Online","Gift Card","Midwest","Shipped",NULL,"Returning"
"844882463","895667","6679880","148.12","2024-04-12","2024-04-06",1,"0.00","Online","Gift Card","South","Shipped",NULL,"Returning"
"713560882","439902","5130808","28.60","2024-04-19","2024-04-11",1,"0.00","Online","Credit Card","West","Delivered",NULL,"Returning"
"909073286","479201","9646701","39.53","2024-08-01","2024-07-31",1,"0.00","Online","Debit Card","Midwest","Returned","WELCOME10","Returning"
"375694467","988662","5487430","538.81","2026-02-11","2026-02-10",3,"0.00","Online","Apple Pay","South","Shipped","FREESHIP","Returning"
"244104747","634277","5286905","24.33","2025-07-24","2025-07-19",1,"0.00","Online","Gift Card","West","Shipped","SAVE15","Returning"
"845730200","864491","3253031","490.92","2025-07-06","2025-07-02",2,"0.00","Online","Debit Card","West","Delivered",NULL,"Returning"
"705206157","131244","3663319","118.70","2025-10-27","2025-10-25",2,"0.00","Mobile App","Gift Card","Midwest","Delivered",NULL,"Returning"
"453644935","988662","6904610","183.40","2024-04-06","2024-04-01",1,"0.00","Online","Debit Card","South","Processing",NULL,"Returning"
"110590679","988662","5171761","366.57","2025-01-22","2025-01-21",2,"0.00","Online","Apple Pay","Northeast","Delivered",NULL,"Returning"
"524463440","249811","4698379","58.16","2025-07-07","2025-07-05",1,"0.00","Online","Debit Card","Midwest","Delivered",NULL,"Returning"
"397391755","634277","5816353","23.82","2024-03-31","2024-03-27",1,"0.05","Marketplace","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"983271755","864544","6989032",NULL,"2024-02-20","2024-02-12",2,"0.00","Online","Buy Now Pay Later","Northeast","Shipped","BFCM25","Returning"
"572553155","864544","5440025",NULL,"2026-01-11","2026-01-09",1,"0.05","Online","Gift Card","Northeast","Shipped","BFCM25","New"
"413629152","479201","8755439","31.41","2024-10-12","2024-10-08",1,"0.25","In Store","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"761587312","391476","5781295","138.62","2024-07-30","2024-07-30",1,"0.00","In Store","Apple Pay","Northeast","Delivered",NULL,"New"
"855590022","770487","1908841","30.94","2024-01-03","2024-01-02",2,"0.00","Mobile App","Buy Now Pay Later","Midwest","Delivered",NULL,"Returning"
"109971784","131244","4335942","71.05",NULL,"2025-12-13",1,"0.00","Mobile App","Debit Card","Midwest","Cancelled",NULL,"Returning"
"320595661","895667","5086407","131.43","2025-09-19","2025-09-13",1,"0.00","Online","Credit Card","West","Processing",NULL,"Returning"
"828228055","131244","6941939","111.83","2025-03-06","2025-03-04",2,"0.10","In Store","Gift Card","South","Delivered",NULL,"Returning"
